10000,0.1814286767,0.0525755178,4.4810405312,0.4125825027,0.2004554031,0.2028544428,6.5727117175,1.9085840448,5.33E-009,0.0014451655,3.3651062716,0.0490180069,0.2105084104,5.7229862542,0.8632414652,0.0047246181,0.0014173854,0.0001417386,0.001,3.62E-005,0.0010269671,0.001,0.001,0.0113971216,0.0113890565,7.48E-005,0.0002928194,0.0042919651,0.0002204464,0.0004915676,0.0010002061,0.0003371186,0.000999997,0.000242107,0.0003778987,0.0009880152,0.0025017721,0.0964761828,0.0035238072,0.003,0.0002993017,0.0069906983,0.005943001,0.001346999,0.00729,0.0011638549,0.0061261451
11000,0.2172039762,0.0649038771,4.4056803068,0.412810666,0.200490134,0.202858234,6.5726924521,1.9086027096,5.33E-009,0.001445305,3.3654127211,0.0490134967,0.2105105131,5.7230818514,0.8632394337,0.0047246745,0.0014174023,0.0001417402,0.001,3.62E-005,0.0010269819,0.001,0.001,0.011397349,0.0113890535,7.48E-005,0.0002928256,0.0042920188,0.0002204486,0.0004915774,0.0010002325,0.000337127,0.0009999993,0.0002421058,0.0003778967,0.000988041,0.0025017651,0.096476116,0.003523874,0.003,0.0002993034,0.0069906966,0.0059429804,0.0013470196,0.00729,0.0011638572,0.0061261428
12000,0.2600364876,0.0796580924,4.3154531315,0.4129932626,0.2005184805,0.2028618983,6.5726794527,1.9086181301,5.33E-009,0.0014454202,3.3656602168,0.0490099228,0.2105122232,5.7231619868,0.8632326307,0.0047247229,0.0014174169,0.0001417417,0.001,3.62E-005,0.0010269959,0.001,0.001,0.0113975347,0.01138905,7.48E-005,0.0002928315,0.0042920598,0.0002204543,0.0004915866,0.0010002567,0.0003371342,0.0010000009,0.0002421047,0.0003778948,0.0009880628,0.0025017589,0.0964760514,0.0035239386,0.003,0.0002993045,0.0069906955,0.0059429606,0.0013470394,0.00729,0.0011638649,0.0061261351
13000,0.3113184169,0.0973167898,4.2074259915,0.4131409816,0.200542021,0.2028656087,6.5726721025,1.9086308909,5.32E-009,0.0014455172,3.3658636453,0.0490070946,0.2105136113,5.7232298335,0.863220827,0.0047247647,0.0014174294,0.0001417429,0.001,3.62E-005,0.0010270092,0.001,0.001,0.0113976864,0.0113890458,7.48E-005,0.0002928371,0.004292089,0.0002204638,0.0004915954,0.0010002796,0.0003371401,0.0010000017,0.0002421037,0.000377893,0.0009880809,0.0025017535,0.096475986,0.003524004,0.003,0.0002993052,0.0069906948,0.0059429405,0.0013470595,0.00729,0.0011638783,0.0061261217
14000,0.3727133369,0.1184518902,4.0780940879,0.413261914,0.2005619805,0.2028695616,6.5726701539,1.9086414747,5.32E-009,0.001445601,3.3660339083,0.0490048632,0.2105147336,5.7232881497,0.8632033001,0.0047248014,0.0014174404,0.000141744,0.001,3.62E-005,0.001027022,0.001,0.001,0.0113978102,0.0113890408,7.48E-005,0.0002928424,0.0042921065,0.0002204775,0.0004916039,0.0010003022,0.000337145,0.0010000015,0.0002421029,0.0003778911,0.0009880957,0.0025017487,0.0964759163,0.0035240737,0.003,0.0002993053,0.0069906947,0.0059429191,0.0013470809,0.00729,0.0011638981,0.0061261019
15000,0.4462088403,0.1437466232,3.9232698431,0.413362362,0.2005793746,0.2028740001,6.5726737602,1.9086502856,5.32E-009,0.0014456758,3.3661799055,0.0490031252,0.2105156343,5.7233394279,0.8631787206,0.0047248342,0.0014174503,0.000141745,0.001,3.62E-005,0.0010270344,0.001,0.001,0.011397911,0.0113890347,7.48E-005,0.0002928477,0.004292112,0.0002204966,0.0004916121,0.0010003255,0.0003371489,0.0010000002,0.0002421022,0.000377889,0.0009881075,0.0025017444,0.0964758381,0.0035241519,0.003,0.000299305,0.006990695,0.0059428951,0.0013471049,0.00729,0.001163926,0.006126074
16000,0.5341911276,0.1740210267,3.737925639,0.4134463674,0.200594968,0.2028792507,6.5726836055,1.9086576632,5.32E-009,0.001445745,3.3663080228,0.0490018358,0.2105163472,5.7233860551,0.8631448639,0.0047248644,0.0014174593,0.0001417459,0.001,3.62E-005,0.001027047,0.001,0.001,0.0113979931,0.0113890272,7.48E-005,0.000292853,0.0042921041,0.0002205226,0.0004916205,0.0010003506,0.0003371518,0.0009999975,0.0002421016,0.0003778867,0.0009881165,0.0025017404,0.0964757455,0.0035242445,0.003,0.0002993042,0.0069906958,0.0059428667,0.0013471333,0.00729,0.0011639643,0.0061260357
17000,0.6395212134,0.2102582532,3.5160330474,0.4135188092,0.2006097301,0.2028857895,6.5727010733,1.9086638934,5.32E-009,0.001445813,3.3664263169,0.0490009532,0.2105168948,5.7234305045,0.863098017,0.0047248931,0.0014174679,0.0001417468,0.001,3.62E-005,0.0010270601,0.001,0.001,0.0113980595,0.0113890178,7.48E-005,0.0002928586,0.0042920801,0.0002205583,0.0004916293,0.001000379,0.0003371539,0.0009999932,0.0002421011,0.0003778839,0.0009881227,0.0025017366,0.0964756302,0.0035243598,0.003,0.0002993026,0.0069906974,0.0059428313,0.0013471687,0.00729,0.0011640174,0.0061259826
18000,0.7656173662,0.2536324513,3.2503887635,0.4135831997,0.2006246319,0.2028943704,6.5727287679,1.9086692275,5.32E-009,0.0014458845,3.366542378,0.0490005017,0.2105172879,5.7234757322,0.863031854,0.004724922,0.0014174766,0.0001417477,0.001,3.62E-005,0.0010270744,0.001,0.001,0.0113981129,0.0113890057,7.48E-005,0.0002928648,0.0042920349,0.0002206087,0.000491639,0.0010004131,0.000337155,0.0009999867,0.0002421006,0.0003778804,0.0009881262,0.0025017329,0.0964754789,0.0035245111,0.003,0.0002993002,0.0069906998,0.0059427848,0.0013472152,0.00729,0.0011640924,0.0061259076
19000,0.9165731945,0.305549193,2.9323649909,0.4136437482,0.2006410838,0.2029063133,6.5727715928,1.9086738906,5.32E-009,0.0014459667,3.3666670749,0.0490005763,0.2105175178,5.7235258646,0.8629347392,0.0047249532,0.001417486,0.0001417486,0.001,3.62E-005,0.0010270911,0.001,0.001,0.0113981554,0.0113889896,7.48E-005,0.0002928719,0.0042919587,0.0002206825,0.0004916502,0.001000456,0.0003371551,0.000999977,0.0002421002,0.0003778758,0.0009881266,0.0025017289,0.0964752684,0.0035247216,0.003,0.0002992965,0.0069907035,0.0059427202,0.0013472798,0.00729,0.0011642025,0.0061257975
20000,1.0972854455,0.3676885116,2.5516385119,0.413706353,0.2006615073,0.2029241732,6.5728393097,1.9086780909,5.32E-009,0.0014460721,3.3668189346,0.0490014202,0.2105175389,5.7235877502,0.8627834153,0.0047249902,0.0014174971,0.0001417497,0.001,3.62E-005,0.0010271118,0.001,0.001,0.0113981883,0.0113889673,7.48E-005,0.0002928809,0.0042918315,0.0002207975,0.0004916643,0.0010005134,0.000337154,0.0009999626,0.0002420998,0.0003778696,0.0009881232,0.0025017243,0.0964749534,0.0035250366,0.003,0.0002992906,0.0069907094,0.0059426235,0.0013473765,0.00729,0.0011643741,0.0061256259
21000,1.3136138609,0.4420579162,2.0958496375,0.4137823102,0.2006910866,0.2029537675,6.5729542375,1.9086820186,5.32E-009,0.0014462276,3.3670380426,0.0490036737,0.2105172085,5.7236754656,0.8625235636,0.0047250395,0.0014175119,0.0001417512,0.001,3.62E-005,0.00102714,0.001,0.001,0.0113982123,0.0113889342,7.48E-005,0.0002928931,0.0042916074,0.0002209952,0.0004916835,0.0010005962,0.000337151,0.0009999402,0.0002420993,0.0003778604,0.0009881142,0.0025017186,0.0964744315,0.0035255585,0.003,0.0002992805,0.0069907195,0.0059424633,0.0013475367,0.00729,0.0011646688,0.0061253312
22000,1.5725630992,0.53104911,1.5502065791,0.4139025894,0.2007444988,0.2030119342,6.5731803735,1.9086857436,5.32E-009,0.0014465086,3.3674402262,0.0490093509,0.2105160414,5.7238268894,0.8619943054,0.0047251169,0.0014175351,0.0001417535,0.001,3.62E-005,0.0010271835,0.001,0.001,0.0113982264,0.01138888,7.48E-005,0.0002929121,0.0042911516,0.0002213992,0.0004917132,0.0010007298,0.0003371448,0.0009999016,0.0002420988,0.0003778454,0.0009880956,0.00250171,0.0964734056,0.0035265844,0.003,0.0002992608,0.0069907392,0.0059421485,0.0013478515,0.00729,0.0011652695,0.0061247305
23000,1.8824685691,0.6374739946,0.8970329276,0.4142077816,0.2008870196,0.2031739016,6.5737969518,1.9086879134,5.32E-009,0.0014472441,3.3685551834,0.0490280992,0.210511592,5.7241989491,0.8604590603,0.0047252745,0.0014175823,0.0001417582,0.001,3.62E-005,0.0010272672,0.001,0.001,0.0113982252,0.0113887718,7.48E-005,0.0002929486,0.0042898581,0.00022258,0.0004917704,0.0010009938,0.0003371311,0.0009998213,0.000242098,0.0003778156,0.0009880543,0.002501694,0.0964705473,0.0035294427,0.003,0.000299207,0.006990793,0.0059412721,0.0013487279,0.00729,0.001167016,0.006122984
24000,2.2528689091,0.7641361546,0.1151801336,0.4192486015,0.2031023147,0.2057643263,6.5825314275,1.9086144473,5.32E-009,0.0014582141,3.386644227,0.0493726639,0.210424897,5.7287525198,0.8352666439,0.0047260778,0.0014178233,0.0001417823,0.001,3.63E-005,0.001027634,0.001,0.001,0.0113981439,0.0113882827,7.48E-005,0.0002931089,0.0042687832,0.0002431431,0.0004920214,0.0010021712,0.0003370687,0.0009994367,0.0002420943,0.0003776819,0.0009878662,0.002501622,0.0964245239,0.0035754661,0.003,0.000298446,0.006991554,0.0059272905,0.0013627095,0.00729,0.0011964343,0.0060935657
25000,2.420331678,0.7269411773,-9.86E-026,0.7884567496,0.1652296654,3.9146691666,0.0454654483,0.0128057032,25.7300454368,0.2360906913,3.4917981305,0.0130665535,0.050330837,0.1539653786,0.0078209316,0.0119016083,0.0035704825,0.0003570482,0.001,5.67E-005,0.0011069525,0.001,0.001,0.0112717873,0.0110204219,8.67E-005,0.0003414514,0.0004562486,0.0044352166,0.0005643779,0.0011725129,0.0005102765,0.0009524385,0.0002355979,0.0003583173,0.0018362709,0.0023637031,0.0058401157,0.0941598743,0.003,0.0072818619,8.14E-006,0.0013565486,0.0059334514,0.00729,0.006958176,0.000331824
26000,2.5595267109,0.6292237634,7.97E-026,0.7288669946,0.2502491554,3.9348875198,0.0645379125,0.06883033,24.150430948,0.3091441845,4.199056882,0.0207023792,0.0778784919,0.232339009,0.011526781,0.0196663856,0.0058999157,0.0005899916,0.001,7.90E-005,0.0011937634,0.001,0.001,0.0111399437,0.0106276385,9.95E-005,0.0003946168,0.0006525508,0.0046470477,0.000643917,0.0013513555,0.0006965265,0.0009034538,0.0002286809,0.0003379804,0.002749607,0.0022162111,0.0055781921,0.0944217979,0.003,0.0072736205,1.64E-005,0.00135087,0.00593913,0.00729,0.0068112697,0.0004787303
27000,2.7066801307,0.4932060812,3.25E-027,0.7261588841,0.3273196288,3.9351421489,0.0756221459,0.14794224,22.2252944557,0.3708002901,4.6743937044,0.0274047517,0.1002214133,0.2910702347,0.014833818,0.0268031378,0.0080409413,0.0008040941,0.001,9.95E-005,0.0012735801,0.001,0.001,0.0110187268,0.0102666404,0.0001111728,0.000443503,0.0008149552,0.0048596761,0.0007170535,0.0015156851,0.0008676344,0.0008587837,0.0002223208,0.0003192816,0.0035884342,0.0020806442,0.0055781236,0.0944218664,0.003,0.0072675299,2.25E-005,0.0013507988,0.0059392012,0.00729,0.0066853139,0.0006046861
28000,2.8621813738,0.3178793349,-2.91E-026,0.7378115855,0.3981207352,3.9364163572,0.0843646071,0.2356068368,20.2768603576,0.4303405909,5.0215510493,0.0333070779,0.1217502112,0.3449777892,0.0178383054,0.0333598657,0.0100079597,0.001000796,0.001,0.0001183164,0.0013469017,0.001,0.001,0.0109071699,0.0099348467,0.0001219362,0.0004884177,0.0009545604,0.0050645046,0.0007842473,0.0016665292,0.0010247728,0.0008180459,0.0002164724,0.0003020892,0.0043585801,0.0019560578,0.0055249063,0.0944750837,0.003,0.0072620552,2.79E-005,0.0013504425,0.0059395575,0.00729,0.0065748533,0.0007151467
29000,3.0261644453,0.1025143774,9.41E-026,0.745401897,0.4601514871,3.9395891518,0.0928129433,0.325276665,18.4042913844,0.4891339405,5.2692428704,0.038308916,0.1436467424,0.3985831097,0.0206179427,0.0393702275,0.0118110683,0.0011811068,0.001,0.0001355853,0.0014140637,0.001,0.001,0.0108041094,0.0096299366,0.000131797,0.0005295842,0.0010731291,0.005261326,0.0008458298,0.0018042666,0.0011687452,0.0007809166,0.000211093,0.000286284,0.005064039,0.0018416747,0.0054185016,0.0945814884,0.003,0.0072562053,3.38E-005,0.0013495562,0.0059404438,0.00729,0.0064758613,0.0008141387
29000,0.03,5,0,0.745401897,0.4601514871,3.9395891518,0.0928129433,0.325276665,18.4042913844,0.4891339405,5.2692428704,0.038308916,0.1436467424,0.3985831097,0.0206179427,0.0393702275,0.0118110683,0.0011811068,0.001,0.0001355853,0.0014140637,0.001,0.001,0.0108041094,0.0096299366,0.000131797,0.0005295842,0.0010731291,0.005261326,0.0008458298,0.0018042666,0.0011687452,0.0007809166,0.000211093,0.000286284,0.005064039,0.0018416747,0.0054185016,0.0945814884,0.003,0.0072562053,3.38E-005,0.0013495562,0.0059404438,0.00729,0.0064758613,0.0008141387
30000,0.0317275752,4.9974373485,9.87E-027,0.7820723434,0.5275077884,3.9452378893,0.1020697806,0.4098375072,16.6072496754,0.5552439169,5.5160220978,0.0433707817,0.1673494652,0.4555867551,0.0230097125,0.0449290744,0.0134787223,0.0013478722,0.001,0.0001515677,0.0014763468,0.001,0.001,0.0107103834,0.0093495845,0.0001409251,0.0005677162,0.0011892059,0.0054374865,0.0009028799,0.0019327089,0.00130187,0.0007469668,0.00020615,0.0002717443,0.0057160184,0.0017362431,0.0052024487,0.0947975413,0.003,0.0072491677,4.08E-005,0.0013479813,0.0059420187,0.00729,0.0063930377,0.0008969623
31000,0.0335546428,4.9944410271,7.07E-026,0.8038132851,0.5846792997,3.9515930801,0.1128416987,0.489984086,14.8946601638,0.6220141793,5.6901581098,0.0475401534,0.192404624,0.5160927799,0.025267477,0.0500389353,0.0150116806,0.0015011681,0.001,0.0001662689,0.0015336447,0.001,0.001,0.0106242878,0.0090919845,0.000149315,0.0006027977,0.0012875393,0.0056077463,0.0009553661,0.0020508053,0.0014241656,0.0007159897,0.0002016053,0.0002583758,0.0063146641,0.0016393391,0.0049806164,0.0950193736,0.003,0.0072401564,4.98E-005,0.0013462137,0.0059437863,0.00729,0.0063167752,0.0009732248
32000,0.0354869137,4.9909949879,4.91E-026,0.8261387793,0.6375588432,3.9587109576,0.1255830094,0.5622648592,13.2584761234,0.6926058706,5.8331260879,0.0512296806,0.2193068611,0.5814253201,0.027310116,0.0547354534,0.016420636,0.0016420636,0.001,0.0001797929,0.0015863624,0.001,0.001,0.0105452294,0.0088553611,0.0001570248,0.0006350769,0.0013761666,0.0057659346,0.0010036593,0.0021593863,0.0015364693,0.0006877227,0.000197427,0.0002460844,0.0068640126,0.0015502885,0.0047350905,0.0952648995,0.003,0.0072283655,6.16E-005,0.0013442395,0.0059457605,0.00729,0.0062493304,0.0010406696
33000,0.0375304588,4.9870819722,-3.50E-026,0.8492621577,0.6863921579,3.9660540262,0.1402029964,0.6259631824,11.7019546069,0.7663927526,5.9516976891,0.0544782509,0.2478040037,0.6509862286,0.0291505805,0.0590514556,0.0177154367,0.0017715437,0.001,0.0001922351,0.0016348724,0.001,0.001,0.0104726617,0.0086380858,0.0001641085,0.0006647817,0.0014565243,0.0059123328,0.0010481008,0.0022592203,0.001639547,0.0006619245,0.0001935855,0.0002347832,0.00736773,0.0014684708,0.0044847214,0.0955152686,0.003,0.0072133394,7.67E-005,0.0013422089,0.0059477911,0.00729,0.0061897826,0.0011002174
34000,0.0396916824,4.9826836514,2.68E-026,0.8735824134,0.7314038346,3.9730568606,0.1559804647,0.6816267998,10.2453488375,0.8413475899,6.0506386466,0.0573160312,0.2770698646,0.722418805,0.0308001685,0.0630168692,0.0189050607,0.0018905061,0.001,0.0002036827,0.0016795131,0.001,0.001,0.0104060814,0.0084386682,0.0001706151,0.0006921192,0.0015297884,0.0060473381,0.0010890004,0.0023510118,0.001734099,0.0006383758,0.0001900538,0.0002243924,0.0078291649,0.0013933177,0.0042484762,0.0957515138,0.003,0.0071953515,9.46E-005,0.0013402781,0.0059497219,0.00729,0.0061373668,0.0011526332
35000,0.04197736,4.9777805954,1.06E-025,0.8995753388,0.7727936804,3.9793269369,0.1719386414,0.7304266215,8.9123045854,0.9148545831,6.1334095396,0.059767148,0.3060409445,0.7926860774,0.032268253,0.0666590546,0.0199977164,0.0019997716,0.001,0.0002142152,0.0017205931,0.001,0.001,0.0103450189,0.0082557243,0.0001765902,0.000717278,0.001596952,0.0061714123,0.0011266404,0.0024354089,0.0018207775,0.0006168761,0.0001868069,0.0002148386,0.0082514601,0.0013243037,0.0040384668,0.0959615232,0.003,0.0071753143,0.0001146857,0.001338554,0.005951446,0.00729,0.0060914593,0.0011985407
36000,0.0443946593,4.972352289,-2.17E-026,0.9277703156,0.8107335373,3.9847272182,0.1872588105,0.7734629224,7.7179169922,0.9846672077,6.2025708449,0.0618509927,0.3338046492,0.8592657727,0.0335618783,0.0700029493,0.0210008848,0.0021000885,0.001,0.0002239053,0.0017583948,0.001,0.001,0.0102890347,0.0080879598,0.000182076,0.0007404308,0.0016588363,0.0062850851,0.0011612789,0.0025130071,0.0019001959,0.0005972422,0.000183822,0.0002060545,0.0086376125,0.0012609414,0.0038582416,0.0961417484,0.003,0.0071543633,0.0001356367,0.0013370727,0.0059529273,0.00729,0.0060515727,0.0012384273
37000,0.0469511605,4.9663771578,-1.17E-026,0.9587128815,0.8453663011,3.9892911133,0.2013983439,0.8115482002,6.6675284322,1.0491993062,6.260050456,0.0635841975,0.3597189772,0.920488785,0.0346862698,0.0730712073,0.0219213622,0.0021921362,0.001,0.00023282,0.0017931776,0.001,0.001,0.0102377178,0.0079341604,0.0001871116,0.0007617358,0.0017161333,0.0063889211,0.001193153,0.0025843539,0.0019729333,0.0005793068,0.0001810778,0.000197978,0.0089904926,0.0012027775,0.0037060938,0.0962938962,0.003,0.0071335629,0.0001564371,0.0013358233,0.0059541767,0.00729,0.006017326,0.001272674
38000,0.0496548792,4.9598325787,-2.51E-026,0.9928841871,0.876807944,3.993121669,0.2140408547,0.8452736244,5.7599347353,1.1074514945,6.3073420762,0.0649837116,0.3833763128,0.9753937677,0.0356460624,0.0758843074,0.0227652922,0.0022765292,0.001,0.000241021,0.0018251805,0.001,0.001,0.0101906841,0.0077931887,0.0001917337,0.0007813393,0.001769394,0.0064835385,0.0012224813,0.0026499532,0.0020395352,0.0005629163,0.0001785552,0.0001905521,0.0093128408,0.0011493909,0.0035783601,0.0964216299,0.003,0.0071137958,0.0001762042,0.0013347765,0.0059552235,0.00729,0.0059883978,0.0013016022
39000,0.0525142927,4.9526948523,-5.68E-027,1.0305772264,0.9051577704,3.9963361802,0.2250357319,0.8751142432,4.9893122311,1.1589074793,6.3456707573,0.0660707756,0.4045579734,1.0235566054,0.0364470332,0.0784606711,0.0235382013,0.0023538201,0.001,0.0002485649,0.0018546238,0.001,0.001,0.0101475764,0.0076639822,0.0001959759,0.0007993759,0.0018190386,0.0065696022,0.0012494653,0.0027102677,0.002100514,0.0005479306,0.0001762361,0.0001837244,0.009607257,0.0011003907,0.0034710605,0.0965289295,0.003,0.007095723,0.000194277,0.0013338993,0.0059561007,0.00729,0.0059644686,0.0013255314
40000,0.0555383668,4.9449391209,-2.65E-030,1.0717749473,0.9305170576,3.9990450298,0.2343624286,0.9014966497,4.3458297115,1.2034858781,6.3761279309,0.066874173,0.423210008,1.0649913872,0.037097839,0.0808168621,0.0242450586,0.0024245059,0.001,0.0002555043,0.0018817108,0.001,0.001,0.0101080634,0.0075455519,0.0001998696,0.0008159699,0.0018653604,0.0066478244,0.001274291,0.0027657234,0.0021563482,0.0005342213,0.0001741041,0.0001774468,0.0098761883,0.0010554154,0.003380498,0.096619492,0.003,0.0070797595,0.0002102405,0.001333161,0.005956839,0.00729,0.005945166,0.001344834
41000,0.0587365833,4.936539205,8.13E-027,1.116094273,0.9530114137,4.0013451242,0.2421049598,0.9248267324,3.8164586893,1.2414906844,6.399759327,0.0674307811,0.4394222128,1.1000729435,0.0376110191,0.082967869,0.0248903607,0.0024890361,0.001,0.0002618871,0.0019066288,0.001,0.001,0.0100718394,0.0074369826,0.0002034438,0.0008312358,0.0019085506,0.0067189426,0.0012971297,0.0028167115,0.0022074818,0.0005216717,0.0001721441,0.0001716749,0.0101219156,0.0010141306,0.0033034462,0.0966965438,0.003,0.0070660725,0.0002239275,0.0013325347,0.0059574653,0.00729,0.0059300332,0.0013599668
42000,0.06211897,4.9274673675,2.07E-026,1.1628283311,0.9728063448,4.0033181017,0.2484229658,0.945492958,3.3857923148,1.2735273068,6.4175962212,0.0677830444,0.4533950221,1.1294386072,0.0380027456,0.0849274621,0.0254782386,0.0025478239,0.001,0.0002677581,0.0019295506,0.001,0.001,0.0100386233,0.0073374309,0.000206725,0.0008452793,0.0019487278,0.0067836934,0.0013181396,0.002863592,0.0022543243,0.000510176,0.0001703423,0.0001663679,0.0103465422,0.0009762291,0.0032372008,0.0967627892,0.003,0.0070546151,0.0002353849,0.001331998,0.005958002,0.00729,0.0059185335,0.0013714665
